排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
79,flag-icons,lipis/flag-icons,lipis,:flags: A curated collection of all country flags in SVG — plus the CSS for easier integration,HTML,12222,1945,33,2013-09-25T16:39:58Z,2026-06-21T14:03:18Z,https://github.com/lipis/flag-icons,https://flagicons.lipis.dev,MIT License,17019,False,False
80,coreui-free-bootstrap-admin-template,coreui/coreui-free-bootstrap-admin-template,coreui,Free Bootstrap Admin & Dashboard Template Built for AI-Assisted Development,HTML,12217,3136,4,2016-08-04T12:30:57Z,2026-06-22T03:32:07Z,https://github.com/coreui/coreui-free-bootstrap-admin-template,https://coreui.io/product/free-bootstrap-admin-template/,MIT License,34063,False,False
81,hyperui,markmead/hyperui,markmead,"Free Tailwind CSS v4 components for your next project, designed to enhance your web development with the latest features and styles 🚀",HTML,12133,502,6,2021-11-12T17:14:11Z,2026-06-21T20:20:01Z,https://github.com/markmead/hyperui,https://hyperui.dev,MIT License,43190,False,False
82,owncast,owncast/owncast,owncast,Take control over your live stream video by running it yourself.  Streaming + chat out of the box.,HTML,11364,1200,174,2020-05-24T00:58:13Z,2026-06-22T03:50:17Z,https://github.com/owncast/owncast,https://owncast.online,MIT License,1038116,False,False
83,turndown,mixmark-io/turndown,mixmark-io,🛏 An HTML to Markdown converter written in JavaScript,HTML,11275,989,141,2011-10-23T10:35:39Z,2026-06-21T20:33:16Z,https://github.com/mixmark-io/turndown,https://mixmark-io.github.io/turndown,MIT License,4231,False,False
84,LearnCS8-Resume,JordanSchuetz/LearnCS8-Resume,JordanSchuetz,Resume template website for the LearnCS8 Lab 3,HTML,11202,199,1,2019-09-20T01:59:27Z,2026-06-14T02:40:01Z,https://github.com/JordanSchuetz/LearnCS8-Resume,https://jordanschuetz.github.io/LearnCS8-Resume/,,4326,False,False
85,galaxy,uiverse-io/galaxy,uiverse-io,The largest Open-Source UI Library! Community-made and free to use. Made with either CSS or Tailwind.,HTML,11149,770,14,2023-10-01T17:22:04Z,2026-06-22T01:49:05Z,https://github.com/uiverse-io/galaxy,https://Uiverse.io,MIT License,5373,False,False
86,isotope,metafizzy/isotope,metafizzy,:revolving_hearts: Filter & sort magical layouts,HTML,11101,1378,76,2011-01-01T05:20:00Z,2026-06-21T23:00:26Z,https://github.com/metafizzy/isotope,https://isotope.metafizzy.co,,1699,False,False
87,dashboards,keen/dashboards,keen,Responsive dashboard templates 📊✨,HTML,11038,1391,6,2014-08-08T17:16:17Z,2026-06-17T07:00:39Z,https://github.com/keen/dashboards,http://keen.github.io/dashboards/,MIT License,2240,False,False
88,craftinginterpreters,munificent/craftinginterpreters,munificent,"Repository for the book ""Crafting Interpreters""",HTML,10853,1276,143,2017-01-15T19:46:57Z,2026-06-21T20:27:32Z,https://github.com/munificent/craftinginterpreters,http://www.craftinginterpreters.com/,Other,23405,False,False
89,zh.javascript.info,javascript-tutorial/zh.javascript.info,javascript-tutorial,现代 JavaScript 教程（The Modern JavaScript Tutorial），以最新的 ECMAScript 规范为基准，通过简单但足够详细的内容，为你讲解从基础到高阶的 JavaScript 相关知识。,HTML,10756,1208,28,2018-04-04T06:01:58Z,2026-06-22T03:23:24Z,https://github.com/javascript-tutorial/zh.javascript.info,https://zh.javascript.info,Other,500975,False,False
90,lancedb,lancedb/lancedb,lancedb,Developer-friendly OSS embedded retrieval library for multimodal AI. Search More; Manage Less.,HTML,10674,920,650,2023-02-28T01:15:17Z,2026-06-22T03:33:58Z,https://github.com/lancedb/lancedb,https://lancedb.com/docs,Apache License 2.0,27528,False,False
91,chatgpt_system_prompt,LouisShark/chatgpt_system_prompt,LouisShark,A collection of GPT system prompts and various prompt injection/leaking knowledge.,HTML,10636,1466,2,2023-11-01T12:35:05Z,2026-06-21T23:48:26Z,https://github.com/LouisShark/chatgpt_system_prompt,,MIT License,30047,False,False
92,fluentui-system-icons,microsoft/fluentui-system-icons,microsoft,"Fluent System Icons are a collection of familiar, friendly and modern icons from Microsoft.",HTML,10631,786,215,2020-05-12T21:05:57Z,2026-06-22T04:46:33Z,https://github.com/microsoft/fluentui-system-icons,https://aka.ms/fluentui-system-icons,MIT License,840337,False,False
93,pdf2htmlEX,coolwanglu/pdf2htmlEX,coolwanglu,Convert PDF to HTML without losing text or format.,HTML,10602,1844,244,2012-08-04T17:59:25Z,2026-06-19T14:11:16Z,https://github.com/coolwanglu/pdf2htmlEX,http://coolwanglu.github.com/pdf2htmlEX/,Other,137088,False,True
