排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
54,flutter_wanandroid,Sky24n/flutter_wanandroid,Sky24n,🔥🔥🔥  基于Google Flutter的WanAndroid客户端，支持Android和iOS。包括BLoC、RxDart 、国际化、主题色、启动页、引导页！,Dart,5671,1229,14,2018-09-27T03:02:39Z,2025-09-11T02:58:20Z,https://github.com/Sky24n/flutter_wanandroid,,"BSD 2-Clause ""Simplified"" License",2090,False,False
55,PiliPlus,bggRGjQaUbCoE/PiliPlus,bggRGjQaUbCoE,PiliPlus,Dart,5499,259,20,2024-08-22T02:24:56Z,2025-09-14T18:03:40Z,https://github.com/bggRGjQaUbCoE/PiliPlus,,GNU General Public License v3.0,36337,False,False
56,Flutter-learning,AweiLoveAndroid/Flutter-learning,AweiLoveAndroid,":octocat::fire: :+1:  :star2:  :star: :star::star: Flutter all you want.Flutter install,flutter samples,Flutter projects,Flutter plugin,Flutter problems,Dart codes,etc.Flutter安装和配置，Flutter开发遇到的难题，Flutter示例代码和模板，Flutter项目实战，Dart语言学习示例代码。",Dart,5420,838,15,2018-05-24T12:16:24Z,2025-09-12T02:10:54Z,https://github.com/AweiLoveAndroid/Flutter-learning,,Apache License 2.0,8305,False,False
57,provider,rrousselGit/provider,rrousselGit,"InheritedWidgets, but simple",Dart,5225,523,36,2018-10-19T11:58:50Z,2025-09-13T13:08:12Z,https://github.com/rrousselGit/provider,https://pub.dev/packages/provider,MIT License,1407,False,False
58,fvm,leoafarias/fvm,leoafarias,Flutter Version Management: A simple CLI to manage Flutter SDK versions.,Dart,5161,264,89,2019-02-22T06:57:07Z,2025-09-14T13:42:04Z,https://github.com/leoafarias/fvm,https://fvm.app,MIT License,12793,False,False
59,miru-app,miru-project/miru-app,miru-project,"🎉 A versatile application that is free, open-source, and supports extension sources for videos, comics, and novels, available on Android, Windows, and Web platforms.",Dart,5089,212,132,2023-04-27T13:38:58Z,2025-09-14T23:05:23Z,https://github.com/miru-project/miru-app,https://miru.js.org,GNU Affero General Public License v3.0,21165,False,False
60,GooglePhotosTakeoutHelper,TheLastGimbus/GooglePhotosTakeoutHelper,TheLastGimbus,Script that organizes the Google Takeout archive into one big chronological folder,Dart,5026,265,63,2020-04-02T21:29:34Z,2025-09-14T17:07:05Z,https://github.com/TheLastGimbus/GooglePhotosTakeoutHelper,https://aur.archlinux.org/packages/gpth-bin,Apache License 2.0,614,False,False
61,packages,flutter/packages,flutter,A collection of useful packages maintained by the Flutter team,Dart,4958,3463,63,2017-08-01T21:43:32Z,2025-09-13T15:51:22Z,https://github.com/flutter/packages,,"BSD 3-Clause ""New"" or ""Revised"" License",153088,False,False
62,flutter_rust_bridge,fzyzcjy/flutter_rust_bridge,fzyzcjy,"Flutter/Dart <-> Rust binding generator, feature-rich, but seamless and simple.",Dart,4819,355,30,2021-10-04T05:57:55Z,2025-09-13T13:13:46Z,https://github.com/fzyzcjy/flutter_rust_bridge,https://fzyzcjy.github.io/flutter_rust_bridge/,MIT License,333571,False,False
63,flutter-tutorials,FilledStacks/flutter-tutorials,FilledStacks,The repo contains the source code for all the tutorials on the FilledStacks Youtube channel.,Dart,4794,1741,50,2019-03-07T03:45:26Z,2025-09-14T19:33:10Z,https://github.com/FilledStacks/flutter-tutorials,,MIT License,3525,False,False
64,flutter_vignettes,gskinnerTeam/flutter_vignettes,gskinnerTeam,"A collection of fun Flutter experiments, created by gskinner, in partnership with Google.",Dart,4728,1020,5,2019-11-13T21:28:20Z,2025-09-13T21:57:34Z,https://github.com/gskinnerTeam/flutter_vignettes,https://flutter.gskinner.com,MIT License,37052,False,False
65,flutter_ui_challenges,lohanidamodar/flutter_ui_challenges,lohanidamodar,"Updated for Flutter 3.x ** 100+ Professional UI implementations with Code in Flutter. Available in Android, iOS, Linux and Web",Dart,4716,1408,1,2018-12-16T13:48:38Z,2025-09-13T13:06:47Z,https://github.com/lohanidamodar/flutter_ui_challenges,,MIT License,261617,False,True
66,getwidget,ionicfirebaseapp/getwidget,ionicfirebaseapp,Most popular and easy to use open source UI library with 1000+ Widgets to build flutter app. ,Dart,4714,648,19,2019-12-11T03:45:22Z,2025-09-13T16:17:06Z,https://github.com/ionicfirebaseapp/getwidget,https://www.getwidget.dev,MIT License,18236,False,False
67,E-commerce-Complete-Flutter-UI,abuanwar072/E-commerce-Complete-Flutter-UI,abuanwar072,The FlutterShop template makes it easier to develop an e-commerce app using Flutter. It includes all the necessary pages to build a shopping app for both Android and iOS using flutter.,Dart,4552,1907,33,2020-08-06T17:41:44Z,2025-09-14T10:53:11Z,https://github.com/abuanwar072/E-commerce-Complete-Flutter-UI,https://theflutterway.gumroad.com/l/fluttershop,,128329,False,False
68,jasmine,ComicSparks/jasmine,ComicSparks,A comic browser，support Android / iOS / MacOS / Windows / Linux. ,Dart,4420,333,32,2022-01-02T13:35:41Z,2025-09-14T15:50:26Z,https://github.com/ComicSparks/jasmine,,MIT License,5065,False,False
69,flutter-wonderous-app,gskinnerTeam/flutter-wonderous-app,gskinnerTeam,A showcase app for the Flutter SDK. Wonderous will educate and entertain as you uncover information about some of the most famous structures in the world.,Dart,4333,997,28,2022-08-29T17:05:01Z,2025-09-13T12:52:48Z,https://github.com/gskinnerTeam/flutter-wonderous-app,,MIT License,88404,False,False
70,hive,isar/hive,isar,Lightweight and blazing fast key-value database written in pure Dart.,Dart,4323,440,565,2019-07-08T22:47:01Z,2025-09-14T02:59:09Z,https://github.com/isar/hive,,Apache License 2.0,1159,False,False
71,open-source-flutter-apps,tortuvshin/open-source-flutter-apps,tortuvshin,:iphone: List of open source Flutter applications :octocat:,Dart,4200,777,1,2017-08-29T14:32:13Z,2025-09-13T22:01:19Z,https://github.com/tortuvshin/open-source-flutter-apps,,Creative Commons Zero v1.0 Universal,7490,False,False
72,JHenTai,jiangtian616/JHenTai,jiangtian616,A cross-platform manga app made for e-hentai & exhentai by Flutter,Dart,4179,112,131,2022-03-17T06:05:30Z,2025-09-14T16:55:43Z,https://github.com/jiangtian616/JHenTai,,Apache License 2.0,63391,False,False
73,flutter_twitter_clone,TheAlphamerc/flutter_twitter_clone,TheAlphamerc,Fully functional Twitter clone built in  flutter framework using Firebase realtime database and storage,Dart,4153,1154,35,2019-12-25T05:56:37Z,2025-09-13T07:36:53Z,https://github.com/TheAlphamerc/flutter_twitter_clone,,MIT License,17826,False,False
74,dart-sass,sass/dart-sass,sass,"The reference implementation of Sass, written in Dart.",Dart,4134,369,75,2016-10-31T20:15:56Z,2025-09-12T19:23:39Z,https://github.com/sass/dart-sass,https://sass-lang.com/dart-sass,MIT License,8463,False,False
75,harmonoid,harmonoid/harmonoid,harmonoid,🎵 Plays & manages your music library. Looks beautiful & juicy.,Dart,4078,223,90,2020-08-04T10:28:45Z,2025-09-14T04:55:17Z,https://github.com/harmonoid/harmonoid,https://harmonoid.com,Other,41792,False,False
76,wsa_pacman,alesimula/wsa_pacman,alesimula,A GUI package manager and package installer for Windows Subsystem for Android (WSA),Dart,4055,851,58,2021-11-01T16:42:08Z,2025-09-14T07:25:43Z,https://github.com/alesimula/wsa_pacman,,GNU General Public License v3.0,55831,False,False
