排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
76,Starscream,daltoniam/Starscream,daltoniam,Websockets in swift for iOS and OSX,Swift,8550,1243,168,2014-07-17T01:52:40Z,2025-07-27T13:18:59Z,https://github.com/daltoniam/Starscream,,Apache License 2.0,2782,False,False
77,gitignore.io,toptal/gitignore.io,toptal,Create useful .gitignore files for your project,Swift,8545,670,48,2013-02-14T14:25:36Z,2025-07-27T15:01:23Z,https://github.com/toptal/gitignore.io,https://www.toptal.com/developers/gitignore,MIT License,13781,False,False
78,Dozer,Mortennn/Dozer,Mortennn,Hide menu bar icons on macOS,Swift,8507,271,92,2018-09-30T11:37:51Z,2025-07-28T08:04:43Z,https://github.com/Mortennn/Dozer,,Mozilla Public License 2.0,78954,False,False
79,SwiftFormat,nicklockwood/SwiftFormat,nicklockwood,A command-line tool and Xcode Extension for formatting Swift code,Swift,8463,656,307,2016-08-22T19:39:05Z,2025-07-28T08:49:10Z,https://github.com/nicklockwood/SwiftFormat,,MIT License,458032,False,False
80,Nuke,kean/Nuke,kean,Image loading system,Swift,8408,549,45,2015-03-11T10:53:26Z,2025-07-26T18:48:33Z,https://github.com/kean/Nuke,https://kean.blog/nuke,MIT License,12787,False,False
81,Swift-30-Projects,soapyigu/Swift-30-Projects,soapyigu,30 mini Swift Apps for self-study,Swift,8250,1860,7,2016-02-14T20:14:21Z,2025-07-27T19:13:41Z,https://github.com/soapyigu/Swift-30-Projects,,Apache License 2.0,213159,False,False
82,swift-nio,apple/swift-nio,apple,"Event-driven network application framework for high performance protocol servers & clients, non-blocking.",Swift,8217,692,237,2018-02-06T17:47:31Z,2025-07-28T08:25:52Z,https://github.com/apple/swift-nio,https://swiftpackageindex.com/apple/swift-nio/documentation,Apache License 2.0,11322,False,False
83,CopilotForXcode,intitni/CopilotForXcode,intitni,"The first GitHub Copilot, Codeium and ChatGPT Xcode Source Editor Extension",Swift,8176,420,34,2022-12-05T16:08:32Z,2025-07-24T17:18:34Z,https://github.com/intitni/CopilotForXcode,https://copilotforxcode.intii.com,MIT License,15643,False,False
84,KeychainAccess,kishikawakatsumi/KeychainAccess,kishikawakatsumi,"Simple Swift wrapper for Keychain that works on iOS, watchOS, tvOS and macOS.",Swift,8153,811,53,2014-12-24T22:04:11Z,2025-07-27T11:24:08Z,https://github.com/kishikawakatsumi/KeychainAccess,,MIT License,1577,False,False
85,LTMorphingLabel,lexrus/LTMorphingLabel,lexrus,[EXPERIMENTAL] Graceful morphing effects for UILabel written in Swift.,Swift,8151,787,25,2014-06-25T04:48:55Z,2025-07-27T23:28:50Z,https://github.com/lexrus/LTMorphingLabel,,MIT License,1635,False,False
86,Gifski,sindresorhus/Gifski,sindresorhus,🌈 Convert videos to high-quality GIFs on your Mac,Swift,8119,307,22,2018-02-01T10:45:23Z,2025-07-27T03:56:18Z,https://github.com/sindresorhus/Gifski,https://sindresorhus.com/gifski,MIT License,22037,False,False
87,Clipy,Clipy/Clipy,Clipy,Clipboard extension app for macOS.,Swift,8119,665,246,2015-06-20T17:21:24Z,2025-07-28T04:39:15Z,https://github.com/Clipy/Clipy,https://clipy-app.com,MIT License,120931,False,False
